name,latitude,longitude
XINGHUA PRIMARY SCHOOL,1.35790893589535,103.890472887906
AHMAD IBRAHIM PRIMARY SCHOOL,1.43315271543517,103.832942401086
ANCHOR GREEN PRIMARY SCHOOL,1.39036998654612,103.887165375933
LIANHUA PRIMARY SCHOOL,1.35424191127295,103.754165828711
PARK VIEW PRIMARY SCHOOL,1.37738069854249,103.939541695654
QIHUA PRIMARY SCHOOL,1.4420359661233,103.788339756898
SAINT ANTHONY'S CANOSSIAN PRIMARY SCHOOL,1.3347253730189,103.941234868202
SENG KANG PRIMARY SCHOOL,1.38949740422462,103.899767112047
WOODGROVE PRIMARY SCHOOL,1.43310340168966,103.790604437613
YUHUA PRIMARY SCHOOL,1.34280230475033,103.741105772644
ZHENGHUA PRIMARY SCHOOL,1.37954887512229,103.769313521752
EVERGREEN PRIMARY SCHOOL,1.44415332824735,103.794577787757
FIRST TOA PAYOH PRIMARY SCHOOL,1.34032299499938,103.855529906182
GREENWOOD PRIMARY SCHOOL,1.43989958331782,103.804725587384
NORTH VISTA PRIMARY SCHOOL,1.38282243016299,103.895961877928
NORTHOAKS PRIMARY SCHOOL,1.45660782030102,103.814196981329
SI LING PRIMARY SCHOOL,1.43240935732525,103.786035065192
UNITY PRIMARY SCHOOL,1.40285481877246,103.746822625758
WEST GROVE PRIMARY SCHOOL,1.3448790560014,103.699286360581
WOODLANDS RING PRIMARY SCHOOL,1.43495229315857,103.797435733144
YIO CHU KANG PRIMARY SCHOOL,1.37793264345276,103.885643682171
ANG MO KIO PRIMARY SCHOOL,1.36932176584608,103.839630858752
BLANGAH RISE PRIMARY SCHOOL,1.27612047924037,103.808628535239
BOON LAY GARDEN PRIMARY SCHOOL,1.34317853793318,103.713280889452
FUCHUN PRIMARY SCHOOL,1.43047990810126,103.778192944298
GREENDALE PRIMARY SCHOOL,1.39648195114256,103.91233462071
NORTH SPRING PRIMARY SCHOOL,1.38706146494859,103.903202683028
TECK GHEE PRIMARY SCHOOL,1.36558782075966,103.850957126982
WEST SPRING PRIMARY SCHOOL,1.38944145898943,103.766195711835
WEST VIEW PRIMARY SCHOOL,1.3836758200336,103.760240434318
XINGNAN PRIMARY SCHOOL,1.34254744877694,103.687950252103
BIG HEART STUDENT CARE (CEDAR PRIMARY SCHOOL),1.33566084356265,103.87562006259
BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL),1.34919098857585,103.740719208011
GREENRIDGE PRIMARY SCHOOL,1.3858892193692,103.767794469258
COMMIT LEARNING SCHOOLHOUSE @ CATHOLIC HIGH SCHOOL (PRIMARY),1.35438878373608,103.844210670766
COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL,1.35711606790292,103.949144797277
COMMIT LEARNING SCHOOLHOUSE @ PEIYING PRIMARY SCHOOL,1.41741627551251,103.830143209875
AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL,1.3377498622588,103.766855344779
AFTERSCHOOL @ TANJONG KATONG PRIMARY SCHOOL,1.30498489044822,103.899999965407
AMP-MERCU STUDENT CARE CENTRE @ QIFA PRIMARY SCHOOL,1.3132658326807,103.756629101811
